-0.92969096,0.77618724
-0.9925284,0.96237546
-0.9867826,0.94638747
-0.968981,0.9316764
-0.9999946,0.95495164
-0.8626239,0.9258231
-0.99365205,0.38588923
-0.9900609,0.65699
-0.9918049,0.53683376
-0.99756366,0.032475542
-0.8346125,0.976079
-0.98393214,0.9100436
-0.87736374,0.9123782
-0.36354333,0.9964571
-0.64014953,0.9774011
-0.47942635,0.88547206
-0.8252788,0.9034876
-0.9603109,0.9791971
-0.95019615,0.9407059
-0.9643804,0.9699227
-0.9999057,0.84415895
-0.93594986,0.9759994
-0.99141055,0.71965456
-0.98952353,0.90817755
-0.9313346,0.98532605
-0.9985683,0.4690339
-0.67101735,0.99202716
-0.943737,0.7817521
-0.71109354,0.99846923
-0.7837792,0.99455583
-0.87738365,0.9880236
-0.96414316,0.9992378
-0.93098927,0.96217096
-0.9376488,0.9836467
-0.8929923,0.7057042
-0.8725955,0.98959446
-0.9998598,0.9887885
-0.89379245,0.9343121
-0.9975123,0.8707959
-0.99804246,0.9098483
-0.97272605,0.8785961
-0.99560773,0.5256155
-0.93667245,0.9797747
-0.9717683,0.75247145
-0.8164532,0.98908585
-0.8808155,0.99060386
-0.8717737,0.97292924
-0.8451777,0.9967382
-0.88185596,0.9142942
-0.9625116,0.8914563
-0.95372415,0.9398753
-0.98648906,0.99036616
-0.99997306,0.98112535
-0.86535716,0.96079844
-0.9971155,0.7816895
-0.99851656,0.5456184
-0.9765028,0.47617722
-0.9975696,0.65419257
-0.8723004,0.96015435
-0.9934494,0.8148519
-0.90999556,0.9802355
-0.66529554,0.9619294
-0.9136481,0.8740401
-0.72842693,0.99217194
-0.78139395,0.86857694
-0.97334784,0.98371965
-0.9741827,0.9514589
-0.954278,0.96598595
-0.99988717,0.8258844
-0.91937226,0.94553083
-0.99072176,0.15554895
-0.9959724,0.87720954
-0.98696077,0.4108339
-0.9969669,0.53656614
-0.86482435,0.7898622
-0.98912734,0.89716655
-0.7989815,0.99374074
-0.41221496,0.81156266
-0.8362461,0.80059844
-0.8874717,0.99070984
-0.8595025,0.93759096
-0.95431095,0.99411494
-0.926564,0.89810187
-0.900644,0.91005313
-0.99970025,0.9321263
-0.9019746,0.94884837
-0.9851776,0.8684557
-0.9412678,0.9836085
-0.6107625,0.9787974
-0.99523544,0.3901227
-0.7357476,0.98873985
-0.880858,0.9163055
-0.964522,0.997412
-0.7231132,0.9976612
-0.88041764,0.9634239
-0.97147244,0.9672833
-0.72470456,0.930349
-0.9525871,0.653734
-0.9261084,0.5657076
-0.91017175,0.9918627
-0.9999614,0.94337595
-0.9084945,0.9638521
-0.9963095,0.8258222
-0.83605903,0.97213787
-0.8935573,0.96312714
-0.98846185,0.6843299
-0.5061159,0.9890916
-0.9692195,0.583682
-0.8135845,0.9986081
-0.7431282,0.9935521
-0.9770522,0.97025484
-0.974387,0.9924202
-0.8204411,0.9672046
-0.95042396,0.87197125
-0.9717279,0.95925206
-0.6979656,0.9928924
-0.9999915,0.82214695
-0.73191726,0.9968071
-0.98566526,0.8732311
-0.7995149,0.9540066
-0.9010727,0.96714956
-0.9930689,0.6357779
-0.6377007,0.9899005
-0.9936341,0.935465
-0.8054705,0.9988962
-0.61005265,0.98413783
-0.8337224,0.9735432
-0.9696638,0.99333274
-0.8512385,0.941882
-0.96986574,0.78153676
-0.94027805,0.9640934
-0.89688694,0.98577833
-0.99997914,0.7246004
-0.86957526,0.9485489
-0.9890928,0.8786436
-0.9083497,0.9564031
-0.8502979,0.95404285
-0.9968382,0.41251138
-0.5701683,0.9946538
-0.98179907,0.89387894
-0.7369634,0.9903152
-0.83171105,0.9879364
-0.9186885,0.96029955
-0.96335524,0.87224936
-0.6837871,0.85834855
-0.9662117,0.9426526
-0.7276012,0.953449
-0.8298791,0.986158
-0.9997655,0.7393015
-0.807877,0.9788816
-0.97184145,0.8952467
