0.7111718,-0.9182345,-0.7300511,0.5433268,0.64709914,0.7704024,-0.8294014,0.89580214,0.5283771,-0.9960045,-0.75392926,0.928864,-0.93647647,-0.5857105,0.9790152,0.957629,-0.64039105,-0.8877378,-0.9670523,0.9961621,0.75266117,-0.90783477,-0.75900227,-0.1715738,0.89102936,-0.22059375,-0.08064911,-0.9681466,-0.9577577,0.83448774,-0.83384305,-0.56032586,0.997794,-0.96625954,0.99882805,-0.23045087,-0.18187678,-0.81129986,-0.67506623,0.08288654,0.98192996,0.90021557,-0.99760336,-0.45689416,-0.9255359,0.9515385,0.06533999,0.8327562,-0.12097869,0.2704215,0.9915349,-0.6614965,-0.4829499,-0.90471625,-0.7692133,-0.9857143,0.7184247,-0.82769275,0.9929385,-0.9316186,0.8966983,0.5613154,-0.83245313,-0.12924697,0.44627693,0.96804166,0.89440805,0.60125035,-0.9752694,0.8684167,0.8999578,0.96929014,0.55928797,0.9434863,-0.43580124,0.96663857,0.33479542,-0.988197,0.6671241,0.9973329,0.6803487,-0.86816055,0.44962525,0.8725294,-0.4696907,0.98481905,-0.25873405,0.9762271,0.9848604,-0.9728847,-0.9290837,0.800214,0.848811,0.96981895,0.5715555,0.9940855,-0.9947322,0.96812016,0.77047247,0.9977414,0.08543276,0.9950159,0.96656346,0.4159205,-0.9015655,0.90603536,0.99939084,0.106114194,-0.99884,-0.08322601,-0.997493,0.99992937,-0.9406726,-0.96887654,-0.95338804,-0.93100625,-0.9631836,-0.081610866,0.6544414,-0.8413414
-0.74694854,-0.003393729,0.9712557,0.32833722,0.74648327,0.96676946,-0.77759385,-0.72676945,0.90064013,-0.9995389,-0.88194877,0.93189377,-0.63490844,0.3098024,-0.9991647,0.9932805,-0.60412765,-0.983956,0.09454218,0.97113097,-0.17075717,0.86139953,-0.07372936,0.14774671,-0.85326374,-0.7570112,-0.67481214,0.64696944,-0.8380532,-0.9832331,0.096219406,0.21557058,0.9038993,-0.4529867,0.8765746,0.5745801,-0.88672614,-0.3280486,-0.9252271,0.77921826,-0.8142826,0.08085224,-0.9972846,0.9288559,-0.7430852,0.5616993,0.13184434,0.817092,-0.42132646,0.66960764,0.96680784,-0.7464159,-0.90634793,-0.84460235,0.06743151,-0.9044662,-0.19547072,0.5871585,-0.4166693,0.6442593,-0.5521429,0.95796114,-0.92421395,-0.5228144,0.8803159,-0.9041336,-0.30968952,0.6550093,-0.73064214,0.9880518,0.817468,0.9779426,-0.62952554,0.30575734,-0.94419616,-0.9133847,-0.70312726,-0.89013386,-0.9540793,0.9743595,-0.9207655,-0.68375534,-0.9227538,0.8953543,0.9081805,0.93185025,0.80467397,0.9894621,-0.6655635,0.6408963,-0.12588891,-0.9603844,-0.8453642,0.5650296,0.94767004,0.8985271,-0.7006074,0.8799248,0.23455857,0.86862123,-0.983064,0.16985552,-0.91033435,0.9213213,-0.8721238,-0.71712244,0.9278722,0.6590521,-0.97418135,-0.87035054,-0.90598065,0.9995661,-0.94278526,-0.9937644,-0.9833263,0.5126627,-0.6688213,0.77343386,0.35611856,-0.86486936
-0.9145764,-0.4352631,0.7709725,0.47029477,0.65158796,-0.01532433,-0.52233624,-0.5449485,0.089111224,-0.94536966,-0.6035925,0.15800942,-0.9142234,0.8971243,-0.99991983,0.8450213,0.06746456,-0.8403553,-0.5331209,0.8764237,-0.91868216,-0.27932426,0.6947793,-0.71079,-0.9664472,-0.2706588,0.8880063,-0.8367751,-0.54440236,-0.9018848,-0.8237356,0.18840358,0.601833,0.95197123,0.8180901,-0.9316101,-0.9697412,-0.88118494,-0.91441894,0.34432456,-0.9307079,-0.5097773,-0.7622971,0.41644323,0.33525357,-0.15091917,0.8160223,0.49166855,0.93376845,-0.04088951,-0.36884555,-0.5676209,-0.0414198,-0.86108696,0.7833899,0.80290645,-0.5809591,0.6113381,0.5834089,-0.26924324,-0.47318777,0.9328542,-0.95558107,0.3280412,-0.5326795,-0.4681974,-0.7597906,-0.63053787,-0.6829372,0.99179506,-0.88014215,0.89573723,0.5906782,-0.9724739,-0.9646905,-0.94755894,-0.9977163,-0.8718325,-0.9764541,0.91637206,-0.64896613,0.67521757,0.5593688,0.010159875,0.19151157,0.94604737,0.7419079,0.9966795,-0.23197463,-0.4477191,-0.17320648,0.6694442,-0.97800094,-0.28514573,0.8470983,0.83024544,-0.13404644,0.96773493,0.89375883,0.13530613,0.9862328,0.051638957,0.20651427,-0.9755296,-0.80569506,0.9052142,0.9807382,0.54410607,-0.6902149,-0.97719115,-0.31595263,-0.97616214,-0.43821368,-0.9831463,-0.0363632,0.14055209,0.9542203,0.10718821,0.53490096,-0.9347504
-0.8306642,-0.24625082,-0.8302189,-0.8688409,-0.52794284,0.6091147,-0.7437551,0.97897136,-0.40616852,-0.9768485,0.5907826,-0.9480039,0.5788006,0.986112,-0.34775114,0.036554668,0.76419187,0.50309366,-0.7010542,0.7042493,-0.82647634,-0.8783457,-0.24532321,0.8754234,0.92615426,0.7363498,0.97021437,-0.8139149,-0.7109132,0.17137308,-0.9568693,-0.94431925,0.9476095,0.54942715,0.8223186,-0.9817986,-0.14510955,-0.4066537,0.96627057,-0.049635544,-0.29776844,0.028306698,-0.9009532,-0.82069576,-0.44523945,-0.3204914,-0.5479527,0.9289872,0.9323404,-0.75606304,-0.4303765,-0.9977639,-0.9523325,-0.12675276,-0.85826236,-0.7833246,-0.124890864,-0.86248755,0.91643864,-0.9027016,0.6988635,-0.6453654,-0.9415026,-0.09217057,0.9341162,0.7442159,-0.85521716,-0.958096,-0.90442735,0.36141554,0.62237126,0.81068987,0.29727587,-0.21172988,-0.4736314,0.9585023,-0.7019396,-0.2557501,0.991897,0.96765554,0.1011137,0.9777552,0.9117574,0.32168996,-0.5515765,0.9534793,0.9833336,0.8785624,0.8632781,-0.8059465,-0.72715116,0.6988517,-0.83190125,-0.4889883,0.9787325,0.99311846,-0.7494554,0.5710714,-0.9033539,0.9729512,0.36763072,0.7240045,0.40587085,-0.92296296,-0.5573172,-0.7713373,0.99982953,0.996145,-0.99692905,0.37412086,-0.98791,-0.90451664,-0.6705524,-0.13501391,0.09780534,0.9500089,0.9968552,0.25598356,0.61027414,-0.7427109
0.7738424,0.3860774,0.29975802,-0.6423378,0.13237797,0.99159527,-0.7265437,0.06755425,-0.05109455,-0.7918457,-0.98782116,-0.97825575,0.51332283,0.9780174,-0.9962444,0.19535999,0.84635323,-0.22920421,-0.17253442,0.98984367,-0.9486389,-0.6097203,0.73346573,0.03963765,-0.15311857,-0.2877299,0.973568,-0.79805064,-0.14570612,0.23282342,-0.9309182,-0.38533074,0.9687527,0.9479187,0.33535698,-0.9762668,-0.5933842,-0.939609,-0.53953916,-0.12864296,0.15811348,-0.58261067,0.25787124,0.57779247,0.09401898,0.9240188,-0.7375993,0.72617674,0.83963513,-0.8079793,0.19624278,-0.62906003,-0.68332005,0.8151828,-0.7514067,0.56796765,0.18272963,-0.1838836,0.83182645,-0.22323279,0.72289973,0.02149004,-0.97166413,0.1969993,0.74904895,-0.9681812,-0.8777859,0.19950505,0.88073,0.7623681,-0.35687527,0.9008943,0.6280847,0.4137712,-0.55649096,-0.89941126,-0.9172052,0.9193305,0.9498434,-0.9446424,-0.3932069,0.24042474,0.1070825,0.043585636,-0.17127211,0.9887521,0.93646336,0.96226555,0.4413817,-0.61596423,0.89081687,-0.4203292,-0.12691103,0.37526402,0.67079234,0.691381,-0.9264543,-0.35978323,0.67728907,0.8937256,0.32308725,0.5177649,0.2950669,-0.82376933,-0.7794455,0.44421732,0.40420026,-0.14660275,-0.2698865,-0.9110002,-0.59626883,-0.9390035,-0.98089015,-0.8587496,0.9674527,0.7310947,0.92519146,-0.037122212,0.8776892,-0.9902617
0.12657264,-0.85505456,0.59990054,-0.9652606,0.8539849,0.82707155,-0.9696376,0.92065215,0.87514603,-0.97622997,-0.99863005,-0.76590574,0.5751085,0.40011954,-0.84556586,0.935905,0.5117501,0.59207046,0.43953833,0.99434996,-0.0066349437,0.0018103565,0.88846713,0.50141734,0.82691467,-0.6258354,0.9069732,-0.50871986,0.9432432,0.26989996,-0.9065348,-0.20234154,0.9837137,0.7506162,0.9022536,-0.99230385,0.16960813,-0.029918032,-0.66060174,0.61928433,0.53241545,-0.33410567,-0.9725364,0.9798686,-0.80315995,0.9542302,-0.39666286,0.07250421,0.9393293,-0.40540785,0.91202205,-0.7700425,-0.69201213,-0.04534663,-0.99595124,0.20708768,0.8593151,-0.6629214,0.7938196,-0.739719,0.9799065,0.43152723,-0.92542946,0.96823674,0.7426494,-0.7928108,0.8567517,-0.25569254,-0.86377317,0.8695265,0.9526357,0.9942675,-0.71309805,-0.27167302,-0.35061857,0.021167073,0.40605476,0.9817626,-0.8334876,-0.046127263,-0.7379135,0.22215074,-0.35437158,0.65907395,-0.92631114,0.99689096,0.6349317,-0.13169214,0.87916005,-0.6745189,0.6669111,-0.3262135,0.05500212,0.64965093,-0.2479006,0.9937633,-0.88850313,-0.5072252,-0.75968045,0.79389536,-0.7125085,0.89887136,0.8248321,-0.06588983,-0.8894752,-0.059725147,0.98040354,0.6954045,-0.99513173,-0.6324652,-0.90853703,0.655265,-0.9890152,-0.26690915,0.8165589,0.5942845,0.9515434,-0.15706529,0.78297055,-0.9825048
-0.8773826,-0.16570291,0.92316085,-0.9989002,0.28051537,-0.19355544,-0.99097276,0.983722,-0.08248733,-0.9923195,-0.98584694,0.9569998,-0.8186201,0.60206527,-0.003268124,0.99926823,-0.8570198,0.10513724,0.9070199,0.54173326,0.71404976,-0.62987995,-0.9266551,0.99162906,0.50125855,-0.85831314,-0.8976835,0.91418314,0.9219857,-0.859638,-0.50278825,-0.9943925,0.8722115,-0.8900857,0.9004489,-0.96461445,0.6979678,0.8032694,0.59692264,0.26778919,0.91362727,0.83452755,-0.99998444,0.98710257,-0.303965,0.42021018,-0.9594459,0.98423076,-0.97834295,-0.6638611,0.9988181,-0.9986906,-0.461986,-0.9986303,-0.36928633,-0.94547564,0.9747276,-0.9969407,0.20456041,-0.14427899,-0.9957479,0.9396248,-0.93971574,0.92925996,0.99503046,-0.45518947,-0.3530722,-0.8288792,-0.9100639,-0.84632194,0.19728976,-0.805895,-0.029254263,0.81790817,0.16547886,0.12107311,0.43027508,-0.04774108,-0.41545716,0.9891388,0.6243201,0.82838625,0.8151275,0.7261205,-0.97881716,-0.034251533,0.3087073,0.97150683,-0.749587,-0.30625683,-0.5974369,-0.97528815,0.5286429,0.80677927,0.7166352,0.92481756,-0.2478177,0.9562474,-0.861165,0.9830329,-0.85979337,0.93270725,0.63850266,0.9777689,0.9559534,-0.8200217,0.99413425,0.998111,-0.9999361,-0.97689384,-0.7982205,0.9962223,-0.8770302,0.97104245,-0.50333136,0.99681795,0.36256805,0.90905595,0.1015702,-0.9991835
-0.73031163,0.8350787,0.9120423,0.7805378,-0.31445462,-0.608004,0.5734507,0.38405153,-0.8076293,-0.88201374,0.38025022,-0.20273095,-0.8871657,0.9681759,-0.99567294,0.9555829,-0.74236417,-0.90470606,0.008170174,-0.6298064,-0.88946724,-0.4294989,-0.57281256,0.5722731,-0.9495562,-0.72516114,0.98152333,0.6778211,0.7788629,-0.74328184,-0.04854843,-0.69445044,0.2260437,0.9030817,-0.07036549,-0.85102445,-0.90212286,-0.02309556,0.35582528,0.79665685,-0.9630253,-0.13367133,-0.91590506,0.73774624,0.56080616,-0.7501126,-0.2984382,0.92183596,0.65256417,0.24400084,-0.056646317,-0.94040644,-0.8864893,-0.48887923,0.8932615,0.2788504,-0.29532877,-0.35113898,-0.8244126,-0.25871527,-0.983344,0.98149747,-0.7520947,0.3654142,0.8804689,-0.29637852,-0.966032,-0.9565769,-0.14462535,0.51954395,-0.057804283,0.34202957,0.73661935,-0.94145066,-0.94376796,-0.8448923,-0.9669359,0.5952684,-0.6540531,0.86242694,-0.8106709,0.917387,0.67714727,-0.86684304,-0.66730225,0.686045,0.7583074,0.7008705,0.17520608,0.80662173,-0.5787718,0.93237484,-0.9800575,0.6202237,0.99481165,0.99297005,0.66872865,0.5234833,0.6604387,0.038270593,0.9741128,-0.8278209,-0.83731717,-0.72453856,-0.26085833,-0.8159018,0.97367996,0.97700435,-0.49187538,-0.97553366,-0.080832526,-0.9957924,0.6598188,-0.8746866,-0.62165654,0.9197771,0.8990809,0.017024763,-0.4343896,-0.49178624
-0.34740677,-0.7539624,-0.02212535,-0.91656816,0.7301195,0.68520516,-0.937004,0.7125029,0.53945214,-0.4378365,-0.7825893,-0.55103016,-0.40574846,0.94682175,-0.1149546,0.96338314,0.70586985,0.9061053,-0.5336153,0.97107136,-0.8003978,-0.934165,0.8497536,0.8366384,0.1716796,0.6253433,0.9463008,-0.85873044,-0.9290552,-0.20940886,-0.92900133,-0.94792235,0.9839518,0.38600215,0.7568684,-0.91807795,-0.59985006,-0.9407308,-0.9287288,-0.9027933,-0.7413525,0.3185975,-0.9954361,0.9779918,0.25835097,0.9222697,0.3548898,0.8807179,-0.46504542,-0.9053569,0.9841254,-0.9897161,0.8972835,-0.99927485,-0.988531,0.627165,0.86827314,-0.9825552,0.9843523,-0.9905554,0.92772114,0.37302044,0.58011997,0.65462285,0.9591771,0.25490624,-0.6176088,-0.844914,-0.9643107,0.98404014,0.98147655,0.9483866,0.7157573,-0.20154834,-0.9503122,-0.36270988,-0.6530002,-0.6025952,-0.122232154,0.8992195,0.58194387,-0.51906466,0.8432018,-0.5504132,0.14639112,0.9326192,0.8302588,0.9858577,0.93901366,-0.16536863,-0.7368197,-0.10402719,-0.0049620653,0.8165641,0.41746894,0.2157131,-0.6834515,0.94248974,0.58118415,0.8192384,0.7481398,0.9616723,0.9315166,-0.9125822,-0.16521326,0.96561015,0.99914074,0.9806442,-0.9998045,-0.47528648,-0.8865392,0.75399154,-0.9593173,-0.8435203,0.45812714,0.5027567,0.98288965,-0.21326114,0.96194285,-0.9951919
-0.708248,-0.5151756,0.87038636,-0.41510442,0.03924676,0.710299,-0.22862408,0.96740156,0.77726805,-0.99990475,-0.9281898,0.8698485,0.16076751,0.7196427,0.5004008,0.96861815,-0.97790843,-0.9764784,-0.3162062,0.99695927,0.8281543,-0.11189045,-0.5089076,-0.57789683,0.7688299,-0.29290262,-0.12841901,-0.68097687,0.8384172,0.003958073,-0.9285473,0.10618436,0.9774908,-0.16537139,0.9791587,-0.8086683,0.038215388,0.698345,0.4287858,0.982933,0.9031188,-0.32642633,-0.99333763,0.85656065,-0.78371745,-0.24915648,-0.86289155,-0.56361306,0.6021906,0.45452806,0.9318708,-0.76621526,-0.9936863,0.52858365,-0.4523975,-0.9473131,0.5758174,0.7880756,-0.038038958,-0.40532422,-0.6322979,0.9537452,-0.99361736,0.65211415,0.76283437,0.75993276,0.88660777,0.71649206,-0.45848513,0.5803056,-0.008095582,0.9972244,0.067036584,0.20162776,-0.68132246,0.77307177,-0.19222672,0.8606184,-0.6648437,0.99376327,-0.8967157,0.5790514,-0.8289231,0.90839076,-0.9465309,0.93067366,0.37614322,-0.61602646,0.9530766,-0.3690272,-0.5872561,0.34452197,-0.4894467,0.72838235,0.91524327,0.9997489,-0.92673075,-0.18535568,0.2660525,0.9612925,-0.06568969,0.76187605,-0.20103191,0.34559324,-0.98079294,-0.5448469,0.99588114,0.9086578,-0.9221517,-0.9796056,-0.9513847,0.8089504,-0.77490294,-0.6730477,-0.946948,0.20261405,0.7391069,-0.16234347,-0.7500694,-0.51853365
